business_code,cust_number,name_customer,clear_date,business_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,business_code_enc,day_of_cleardate,month_of_cleardate,year_of_cleardate,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_due,month_of_due,year_of_due,day_of_createdate,month_of_createdate,year_of_createdate,cust_payment_terms_enc,name_customer_enc,Aging Bucket
U001,200881076,ALBERT in,2019-09-22 20:56:32.020200407,2020.0,1930690801.0,2020-03-23 00:00:00.000000000,1970-01-01 00:00:00.020200407,1970-01-01 00:00:00.020200323,NAA8,12604.69,64,,,,23,23,23,1,1,1,1,1,1,20,78,
U001,200794332,COST trust,2019-09-08 05:58:24.020200408,2020.0,1930684119.0,2020-03-24 00:00:00.000000000,1970-01-01 00:00:00.020200408,1970-01-01 00:00:00.020200324,NAAX,21379.43,64,,,,24,24,24,1,1,1,1,1,1,22,620,
U001,200519201,KROGE co,2019-08-25 16:04:16.020200315,2020.0,1930584692.0,2020-02-29 00:00:00.000000000,1970-01-01 00:00:00.020200315,1970-01-01 00:00:00.020200229,NAA8,51750.83,64,,,,29,29,29,1,1,1,1,1,1,20,1546,
U001,200777735,NASH  associates,2019-08-21 21:41:20.020200527,2020.0,1930687933.0,2020-03-23 00:00:00.000000000,1970-01-01 00:00:00.020200527,1970-01-01 00:00:00.020200323,NAGD,33389.2,64,,,,23,23,23,1,1,1,1,1,1,31,1934,
U001,100000933,RICH associates,2020-02-06 14:45:20.020200511,2020.0,1930789556.0,2020-04-21 00:00:00.000000000,1970-01-01 00:00:00.020200511,1970-01-01 00:00:00.020200421,NAD1,6077.68,64,,,,21,21,21,1,1,1,1,1,1,27,2883,
U001,200493614,US  systems,2019-08-26 19:48:16.020200429,2020.0,1930783535.0,2020-04-14 00:00:00.000000000,1970-01-01 00:00:00.020200429,1970-01-01 00:00:00.020200414,NAA8,40264.39,64,,,,14,14,14,1,1,1,1,1,1,20,2875,
U001,200726979,BJ'S  associates,2019-08-27 13:05:04.020200406,2020.0,1930688594.0,2020-03-22 00:00:00.000000000,1970-01-01 00:00:00.020200406,1970-01-01 00:00:00.020200322,NAA8,647.18,64,,,,22,22,22,1,1,1,1,1,1,20,318,
U001,200794332,COST trust,2019-09-07 00:00:00.020200326,2020.0,1930631934.0,2020-03-11 00:00:00.000000000,1970-01-01 00:00:00.020200326,1970-01-01 00:00:00.020200311,NAAX,33099.65,64,,,,11,11,11,1,1,1,1,1,1,22,620,
U001,200769623,WAL-MAR corp,2019-07-25 23:30:08.020200411,2020.0,1930706904.0,2020-03-27 00:00:00.000000000,1970-01-01 00:00:00.020200411,1970-01-01 00:00:00.020200327,NAH4,25055.57,64,,,,27,27,27,1,1,1,1,1,1,32,2957,
CA02,140104429,COSTCO trust,2019-10-11 22:02:40.020200523,2020.0,2960634813.0,2020-05-12 00:00:00.000000000,1970-01-01 00:00:00.020200523,1970-01-01 00:00:00.020200513,CA10,49978.50899999999,64,,,,12,12,12,1,1,1,1,1,1,5,631,
U001,200744019,TARG llc,2019-09-22 04:35:12.020200422,2020.0,1930755492.0,2020-04-07 00:00:00.000000000,1970-01-01 00:00:00.020200422,1970-01-01 00:00:00.020200407,NAA8,15008.31,64,,,,7,7,7,1,1,1,1,1,1,20,2767,
U001,200769623,WAL-MAR associates,2019-07-01 23:32:16.020200317,2020.0,1930586234.0,2020-03-02 00:00:00.000000000,1970-01-01 00:00:00.020200317,1970-01-01 00:00:00.020200302,NAH4,19361.25,64,,,,2,2,2,1,1,1,1,1,1,32,2955,
U001,200769623,WAL-MAR co,2019-08-06 07:17:20.020200502,2020.0,1930793740.0,2020-04-17 00:00:00.000000000,1970-01-01 00:00:00.020200502,1970-01-01 00:00:00.020200417,NAH4,319.99,64,,,,17,17,17,1,1,1,1,1,1,32,2956,
CA02,140104440,SO corporation,2019-09-03 21:37:04.020200426,2020.0,2960627188.0,2020-04-15 00:00:00.000000000,1970-01-01 00:00:00.020200426,1970-01-01 00:00:00.020200416,CA10,47350.611,64,,,,15,15,15,1,1,1,1,1,1,5,2536,
U001,200769623,WAL-MAR foundation,2019-08-04 14:13:20.020200518,2020.0,1930847033.0,2020-05-03 00:00:00.000000000,1970-01-01 00:00:00.020200518,1970-01-01 00:00:00.020200503,NAH4,31202.25,64,,,,3,3,3,1,1,1,1,1,1,32,2959,
U001,200739534,OK trust,2019-09-23 19:54:40.020200521,2020.0,1930863159.0,2020-05-06 00:00:00.000000000,1970-01-01 00:00:00.020200521,1970-01-01 00:00:00.020200506,NAA8,84871.96,64,,,,6,6,6,1,1,1,1,1,1,20,2005,
CA02,140104409,LOB corporation,2019-10-03 16:49:04.020200326,2020.0,2960619533.0,2020-03-13 00:00:00.000000000,1970-01-01 00:00:00.020200326,1970-01-01 00:00:00.020200316,CA10,44457.259,64,,,,13,13,13,1,1,1,1,1,1,5,1639,
U001,200771157,WEIS in,2019-09-07 00:00:00.020200326,2020.0,1930633871.0,2020-03-11 00:00:00.000000000,1970-01-01 00:00:00.020200326,1970-01-01 00:00:00.020200311,NAA8,45973.02,64,,,,11,11,11,1,1,1,1,1,1,20,2997,
U001,200915438,GROC foundation,2019-08-17 17:18:56.020200520,2020.0,1930856251.0,2020-05-05 00:00:00.000000000,1970-01-01 00:00:00.020200520,1970-01-01 00:00:00.020200505,NAA8,28194.64,64,,,,5,5,5,1,1,1,1,1,1,20,1135,
U001,102,KRAFT  in,2019-09-26 06:00:32.020200410,2020.0,1930606373.0,2020-03-06 00:00:00.000000000,1970-01-01 00:00:00.020200410,1970-01-01 00:00:00.020200306,NAG2,75324.12,64,,,,6,6,6,1,1,1,1,1,1,30,1500,
U001,200741174,M B  corporation,2019-09-07 19:16:16.020200325,2020.0,1930620321.0,2020-03-10 00:00:00.000000000,1970-01-01 00:00:00.020200325,1970-01-01 00:00:00.020200310,NAA8,21581.3,64,,,,10,10,10,1,1,1,1,1,1,20,1672,
U001,200935607,CHICKE trust,2019-12-02 05:52:00.020200408,2020.0,1930684197.0,2020-03-24 00:00:00.000000000,1970-01-01 00:00:00.020200408,1970-01-01 00:00:00.020200324,NAA8,31779.87,64,,,,24,24,24,1,1,1,1,1,1,20,2883,
U001,200458131,TIMES ,2019-11-08 02:03:44.020200321,2020.0,1930582071.0,2020-03-06 00:00:00.000000000,1970-01-01 00:00:00.020200321,1970-01-01 00:00:00.020200306,NAA8,4084.25,64,,,,6,6,6,1,1,1,1,1,1,20,2802,
U001,200076137,OLLIE ,2019-12-16 11:16:16.020200409,2020.0,1930693180.0,2020-03-25 00:00:00.000000000,1970-01-01 00:00:00.020200409,1970-01-01 00:00:00.020200325,NAA8,29556.0,64,,,,25,25,25,1,1,1,1,1,1,20,2883,
U001,200769623,WAL-MAR llc,2019-08-15 11:39:44.020200519,2020.0,1930854794.0,2020-05-04 00:00:00.000000000,1970-01-01 00:00:00.020200519,1970-01-01 00:00:00.020200504,NAH4,10170.66,64,,,,4,4,4,1,1,1,1,1,1,32,2961,
U001,200418007,AM co,2019-09-07 23:40:48.020200507,2020.0,1930809710.0,2020-04-22 00:00:00.000000000,1970-01-01 00:00:00.020200507,1970-01-01 00:00:00.020200422,NAA8,43045.02,64,,,,22,22,22,1,1,1,1,1,1,20,93,
CA02,140104429,COSTCO in,2019-09-15 09:01:52.020200404,2020.0,2960623234.0,2020-03-23 00:00:00.000000000,1970-01-01 00:00:00.020200404,1970-01-01 00:00:00.020200325,CA10,27932.197999999997,64,,,,23,23,23,1,1,1,1,1,1,5,628,
CA02,140104240,FEDER ,2019-10-05 16:02:08.020200425,2020.0,2960627227.0,2020-04-07 00:00:00.000000000,1970-01-01 00:00:00.020200425,1970-01-01 00:00:00.020200415,CA10,103381.31999999999,64,,,,7,7,7,1,1,1,1,1,1,5,916,
U001,200435191,C& ,2019-10-05 14:00:32.020200521,2020.0,1930834490.0,2020-05-06 00:00:00.000000000,1970-01-01 00:00:00.020200521,1970-01-01 00:00:00.020200506,NAC6,10686.75,64,,,,6,6,6,1,1,1,1,1,1,25,420,
U001,200769623,WAL-MAR llc,2019-08-15 11:48:16.020200315,2020.0,1930583792.0,2020-02-29 00:00:00.000000000,1970-01-01 00:00:00.020200315,1970-01-01 00:00:00.020200229,NAH4,64939.37,64,,,,29,29,29,1,1,1,1,1,1,32,2961,
CA02,100030194,AMAZO systems,2019-10-02 21:56:16.020200508,2020.0,2960628879.0,2020-04-19 00:00:00.000000000,1970-01-01 00:00:00.020200508,1970-01-01 00:00:00.020200428,CA10,80653.57999999999,64,,,,19,19,19,1,1,1,1,1,1,5,111,
U001,200769623,WAL-MAR llc,2019-07-19 12:37:20.020200416,2020.0,1930723556.0,2020-04-01 00:00:00.000000000,1970-01-01 00:00:00.020200416,1970-01-01 00:00:00.020200401,NAH4,49976.79,64,,,,1,1,1,1,1,1,1,1,1,32,2961,
U001,200781803,JRD trust,2019-09-17 19:41:52.020200409,2020.0,1930681119.0,2020-03-20 00:00:00.000000000,1970-01-01 00:00:00.020200409,1970-01-01 00:00:00.020200320,NAD1,4683.02,64,,,,20,20,20,1,1,1,1,1,1,27,1423,
U001,200424504,M  co,2019-11-29 06:26:08.020200515,2020.0,1930860920.0,2020-05-06 00:00:00.000000000,1970-01-01 00:00:00.020200515,1970-01-01 00:00:00.020200515,NACH,955.63,64,,,,6,6,6,1,1,1,1,1,1,64,1659,
U001,200769623,WAL-MAR trust,2019-07-30 11:05:36.020200314,2020.0,1930576629.0,2020-02-28 00:00:00.000000000,1970-01-01 00:00:00.020200314,1970-01-01 00:00:00.020200228,NAH4,7720.54,64,,,,28,28,28,1,1,1,1,1,1,32,2963,
U001,200230690,DECA co,2019-08-17 04:39:28.020200408,2020.0,1930669392.0,2020-03-20 00:00:00.000000000,1970-01-01 00:00:00.020200408,1970-01-01 00:00:00.020200316,NAM4,24.72,64,,,,20,20,20,1,1,1,1,1,1,36,711,
U001,100043892,IN-N ,2020-01-01 05:32:48.020200317,2020.0,1930587215.0,2020-03-02 00:00:00.000000000,1970-01-01 00:00:00.020200317,1970-01-01 00:00:00.020200302,NAA8,17593.75,64,,,,2,2,2,1,1,1,1,1,1,20,1283,
U001,200148860,DOLLA systems,2019-09-28 20:48:00.020200514,2020.0,1930621744.0,2020-03-10 00:00:00.000000000,1970-01-01 00:00:00.020200514,1970-01-01 00:00:00.020200310,NAGD,40829.37,64,,,,10,10,10,1,1,1,1,1,1,31,793,
U001,200704858,WAKE foundation,2019-08-05 05:43:28.020200416,2020.0,1930726228.0,2020-04-01 00:00:00.000000000,1970-01-01 00:00:00.020200416,1970-01-01 00:00:00.020200401,NAA8,8040.01,64,,,,1,1,1,1,1,1,1,1,1,20,2928,
U001,200769623,WAL-MAR trust,2019-08-08 16:08:32.020200415,2020.0,1930718190.0,2020-03-31 00:00:00.000000000,1970-01-01 00:00:00.020200415,1970-01-01 00:00:00.020200331,NAH4,4011.01,64,,,,31,31,31,1,1,1,1,1,1,32,2963,
U001,200726979,BJ'S  in,2019-08-23 10:50:40.020200511,2020.0,1930827037.0,2020-04-26 00:00:00.000000000,1970-01-01 00:00:00.020200511,1970-01-01 00:00:00.020200426,NAA8,297.55,64,,,,26,26,26,1,1,1,1,1,1,20,323,
U001,200580232,INTERR corp,2019-11-14 01:44:32.020200323,2020.0,1930652511.0,2020-03-13 00:00:00.000000000,1970-01-01 00:00:00.020200323,1970-01-01 00:00:00.020200313,NA10,25961.25,64,,,,13,13,13,1,1,1,1,1,1,10,1325,
U001,100044010,LAND associates,2019-12-02 05:17:52.020200404,2020.0,1930798841.0,2020-04-17 00:00:00.000000000,1970-01-01 00:00:00.020200404,1970-01-01 00:00:00.020200303,NA32,46490.22,64,,,,17,17,17,1,1,1,1,1,1,13,1596,
U001,200750051,ALBER corp,2019-08-05 15:32:16.020200419,2020.0,1930739250.0,2020-04-04 00:00:00.000000000,1970-01-01 00:00:00.020200419,1970-01-01 00:00:00.020200404,NAA8,154531.56,64,,,,4,4,4,1,1,1,1,1,1,20,64,
U001,200747369,SCHNU systems,2019-09-02 20:56:32.020200418,2020.0,1930730641.0,2020-04-03 00:00:00.000000000,1970-01-01 00:00:00.020200418,1970-01-01 00:00:00.020200403,NAA8,77832.65,64,,,,3,3,3,1,1,1,1,1,1,20,2424,
U001,200920735,ALBERT associates,2019-08-22 23:32:16.020200416,2020.0,1930727414.0,2020-04-01 00:00:00.000000000,1970-01-01 00:00:00.020200416,1970-01-01 00:00:00.020200401,NAA8,81650.79,64,,,,1,1,1,1,1,1,1,1,1,20,73,
U001,200974851,RESTA systems,2019-10-05 12:39:28.020200324,2020.0,1930624632.0,2020-03-09 00:00:00.000000000,1970-01-01 00:00:00.020200324,1970-01-01 00:00:00.020200309,NAA8,931.03,64,,,,9,9,9,1,1,1,1,1,1,20,2301,
U001,200759878,SA corporation,2019-09-18 09:29:36.020200521,2020.0,1930859087.0,2020-05-06 00:00:00.000000000,1970-01-01 00:00:00.020200521,1970-01-01 00:00:00.020200506,NAH4,31785.38,64,,,,6,6,6,1,1,1,1,1,1,32,2368,
U001,200761734,H E BUT ,2019-09-14 10:57:04.020200423,2020.0,1930759734.0,2020-04-08 00:00:00.000000000,1970-01-01 00:00:00.020200423,1970-01-01 00:00:00.020200408,NAA8,26157.54,64,,,,8,8,8,1,1,1,1,1,1,20,1151,
U001,200275115,SHAWS  corp,2019-09-23 11:50:24.020200503,2020.0,1930793624.0,2020-04-18 00:00:00.000000000,1970-01-01 00:00:00.020200503,1970-01-01 00:00:00.020200418,NAA8,113310.85,64,,,,18,18,18,1,1,1,1,1,1,20,2453,
U001,200785971,SYSCO  systems,2019-08-23 01:18:56.020200424,2020.0,1930772147.0,2020-04-09 00:00:00.000000000,1970-01-01 00:00:00.020200424,1970-01-01 00:00:00.020200409,NAA8,13118.56,64,,,,9,9,9,1,1,1,1,1,1,20,2700,
U001,200744019,TARG ,2019-09-16 20:16:00.020200323,2020.0,1930614585.0,2020-03-08 00:00:00.000000000,1970-01-01 00:00:00.020200323,1970-01-01 00:00:00.020200308,NAA8,8030.27,64,,,,8,8,8,1,1,1,1,1,1,20,2760,
CA02,140106231,PRATT co,2019-10-10 04:05:20.020200331,2020.0,2960620449.0,2020-03-14 00:00:00.000000000,1970-01-01 00:00:00.020200331,1970-01-01 00:00:00.020200321,CA10,17924.137,64,,,,14,14,14,1,1,1,1,1,1,5,2883,
U001,200761734,H E BUT trust,2019-08-28 15:45:04.020200505,2020.0,1930801498.0,2020-04-20 00:00:00.000000000,1970-01-01 00:00:00.020200505,1970-01-01 00:00:00.020200420,NAA8,12834.36,64,,,,20,20,20,1,1,1,1,1,1,20,1160,
U001,200769623,WAL-MAR ,2019-07-26 20:30:56.020200427,2020.0,1930779417.0,2020-04-12 00:00:00.000000000,1970-01-01 00:00:00.020200427,1970-01-01 00:00:00.020200412,NAH4,12841.67,64,,,,12,12,12,1,1,1,1,1,1,32,2954,
U001,200782772,ASSOC G in,2019-08-18 13:02:56.020200522,2020.0,1930875928.0,2020-05-07 00:00:00.000000000,1970-01-01 00:00:00.020200522,1970-01-01 00:00:00.020200507,NAA8,48044.1,64,,,,7,7,7,1,1,1,1,1,1,20,161,
U001,200772670,ASSOCIAT corporation,2019-08-11 12:11:44.020200327,2020.0,1930645514.0,2020-03-12 00:00:00.000000000,1970-01-01 00:00:00.020200327,1970-01-01 00:00:00.020200312,NAU5,18672.49,64,,,,12,12,12,1,1,1,1,1,1,46,188,
U001,200762301,C&S WH co,2019-07-31 03:33:20.020200517,2020.0,1930845815.0,2020-05-02 00:00:00.000000000,1970-01-01 00:00:00.020200517,1970-01-01 00:00:00.020200502,NAC6,106151.29,64,,,,2,2,2,1,1,1,1,1,1,25,438,
U001,200712187,SPAR ,2019-09-26 04:33:04.020200402,2020.0,1930669570.0,2020-03-18 00:00:00.000000000,1970-01-01 00:00:00.020200402,1970-01-01 00:00:00.020200318,NAA8,120420.37,64,,,,18,18,18,1,1,1,1,1,1,20,2574,
U001,200769623,WAL-MAR corp,2019-07-25 03:58:56.020200420,2020.0,1930748909.0,2020-04-05 00:00:00.000000000,1970-01-01 00:00:00.020200420,1970-01-01 00:00:00.020200405,NAH4,22692.11,64,,,,5,5,5,1,1,1,1,1,1,32,2957,
U001,200744019,TARG corporation,2019-08-30 11:16:16.020200411,2020.0,1930704792.0,2020-03-27 00:00:00.000000000,1970-01-01 00:00:00.020200411,1970-01-01 00:00:00.020200327,NAA8,17391.69,64,,,,27,27,27,1,1,1,1,1,1,20,2764,
U001,102,KRAFT  llc,2019-10-15 18:08:00.020200416,2020.0,1930637453.0,2020-03-12 00:00:00.000000000,1970-01-01 00:00:00.020200416,1970-01-01 00:00:00.020200312,NAG2,24609.48,64,,,,12,12,12,1,1,1,1,1,1,30,1501,
U001,200526831,PERISH ,2019-08-18 00:14:56.020200328,2020.0,1930647660.0,2020-03-13 00:00:00.000000000,1970-01-01 00:00:00.020200328,1970-01-01 00:00:00.020200313,NAA8,124959.22,64,,,,13,13,13,1,1,1,1,1,1,20,2097,
U001,200726979,BJ'S  associates,2019-10-04 19:52:32.020200320,2020.0,1930600087.0,2020-03-05 00:00:00.000000000,1970-01-01 00:00:00.020200320,1970-01-01 00:00:00.020200305,NAA8,327.82,64,,,,5,5,5,1,1,1,1,1,1,20,318,
U001,200759878,SA corporation,2019-08-28 19:29:04.020200412,2020.0,1930715428.0,2020-03-28 00:00:00.000000000,1970-01-01 00:00:00.020200412,1970-01-01 00:00:00.020200328,NAH4,22363.82,64,,,,28,28,28,1,1,1,1,1,1,32,2368,
U001,200786288,FAMILY llc,2019-09-17 06:19:44.020200428,2020.0,1930776947.0,2020-04-13 00:00:00.000000000,1970-01-01 00:00:00.020200428,1970-01-01 00:00:00.020200413,NAC6,13197.76,64,,,,13,13,13,1,1,1,1,1,1,25,893,
U001,200771157,WEIS llc,2019-08-31 08:25:36.020200425,2020.0,1930768819.0,2020-04-10 00:00:00.000000000,1970-01-01 00:00:00.020200425,1970-01-01 00:00:00.020200410,NAA8,43289.78,64,,,,10,10,10,1,1,1,1,1,1,20,2998,
U001,200769623,WAL-MAR foundation,2019-08-06 00:34:08.020200321,2020.0,1930594035.0,2020-03-06 00:00:00.000000000,1970-01-01 00:00:00.020200321,1970-01-01 00:00:00.020200306,NAH4,524.66,64,,,,6,6,6,1,1,1,1,1,1,32,2959,
U001,200794332,COST corp,2019-08-21 12:20:16.020200324,2020.0,1930606154.0,2020-03-09 00:00:00.000000000,1970-01-01 00:00:00.020200324,1970-01-01 00:00:00.020200309,NAAX,28709.82,64,,,,9,9,9,1,1,1,1,1,1,22,614,
CA02,140104423,METRO  llc,2019-10-02 08:25:36.020200426,2020.0,2960629012.0,2020-04-14 00:00:00.000000000,1970-01-01 00:00:00.020200426,1970-01-01 00:00:00.020200416,CA10,56540.715,64,,,,14,14,14,1,1,1,1,1,1,5,1859,
U001,200726979,BJ'S  associates,2019-09-12 22:36:48.020200417,2020.0,1930730710.0,2020-04-02 00:00:00.000000000,1970-01-01 00:00:00.020200417,1970-01-01 00:00:00.020200402,NAA8,249.51,64,,,,2,2,2,1,1,1,1,1,1,20,318,
U001,200721222,GO corp,2019-10-24 04:03:12.020200319,2020.0,1930594967.0,2020-03-04 00:00:00.000000000,1970-01-01 00:00:00.020200319,1970-01-01 00:00:00.020200304,NAA8,18526.83,64,,,,4,4,4,1,1,1,1,1,1,20,1075,
U001,200712187,SPAR corporation,2019-09-05 08:04:16.020200409,2020.0,1930703313.0,2020-03-25 00:00:00.000000000,1970-01-01 00:00:00.020200409,1970-01-01 00:00:00.020200325,NAA8,53586.99,64,,,,25,25,25,1,1,1,1,1,1,20,2578,
CA02,140105686,SYSC in,2019-08-13 09:25:20.020200517,2020.0,2960632144.0,2020-04-29 00:00:00.000000000,1970-01-01 00:00:00.020200517,1970-01-01 00:00:00.020200507,CA10,37332.316,64,,,,29,29,29,1,1,1,1,1,1,5,2686,
U001,200759878,SA llc,2019-08-23 23:19:28.020200406,2020.0,1930683429.0,2020-03-22 00:00:00.000000000,1970-01-01 00:00:00.020200406,1970-01-01 00:00:00.020200322,NAH4,13822.58,64,,,,22,22,22,1,1,1,1,1,1,32,2371,
U001,200705372,FR trust,2019-09-16 07:17:20.020200328,2020.0,1930645161.0,2020-03-13 00:00:00.000000000,1970-01-01 00:00:00.020200328,1970-01-01 00:00:00.020200313,NAA8,49907.14,64,,,,13,13,13,1,1,1,1,1,1,20,1000,
U001,200744019,TARG corporation,2019-08-26 01:10:24.020200409,2020.0,1930689186.0,2020-03-25 00:00:00.000000000,1970-01-01 00:00:00.020200409,1970-01-01 00:00:00.020200325,NAA8,9840.96,64,,,,25,25,25,1,1,1,1,1,1,20,2764,
U001,200759878,SA llc,2019-09-13 19:12:00.020200422,2020.0,1930747411.0,2020-04-07 00:00:00.000000000,1970-01-01 00:00:00.020200422,1970-01-01 00:00:00.020200407,NAH4,22971.49,64,,,,7,7,7,1,1,1,1,1,1,32,2371,
U001,200707005,KING S in,2019-09-14 23:17:20.020200517,2020.0,1930839532.0,2020-05-02 00:00:00.000000000,1970-01-01 00:00:00.020200517,1970-01-01 00:00:00.020200502,NAA8,16448.14,64,,,,2,2,2,1,1,1,1,1,1,20,1479,
U001,200769623,WAL-MAR associates,2019-08-04 11:14:08.020200403,2020.0,1930635533.0,2020-03-19 00:00:00.000000000,1970-01-01 00:00:00.020200403,1970-01-01 00:00:00.020200319,NAH4,3073.33,64,,,,19,19,19,1,1,1,1,1,1,32,2955,
U001,200772670,ASSOCIAT systems,2019-08-29 06:24:00.020200411,2020.0,1930711985.0,2020-03-27 00:00:00.000000000,1970-01-01 00:00:00.020200411,1970-01-01 00:00:00.020200327,NAU5,41390.8,64,,,,27,27,27,1,1,1,1,1,1,46,192,
U001,100001196,DOLLAR us,2019-10-16 04:28:48.020200509,2020.0,1930815459.0,2020-04-24 00:00:00.000000000,1970-01-01 00:00:00.020200509,1970-01-01 00:00:00.020200424,NAA8,25309.66,64,,,,24,24,24,1,1,1,1,1,1,20,806,
U001,200795490,HY -  co,2019-09-20 23:51:28.020200527,2020.0,1930688451.0,2020-03-23 00:00:00.000000000,1970-01-01 00:00:00.020200527,1970-01-01 00:00:00.020200323,NAGD,12341.23,64,,,,23,23,23,1,1,1,1,1,1,31,1270,
CA02,140104429,COSTCO corporation,2019-10-08 18:31:28.020200424,2020.0,2960628303.0,2020-04-12 00:00:00.000000000,1970-01-01 00:00:00.020200424,1970-01-01 00:00:00.020200414,CA10,3148.6839999999997,64,,,,12,12,12,1,1,1,1,1,1,5,626,
U001,200772595,SAFEW systems,2019-09-05 07:00:16.020200407,2020.0,1930684486.0,2020-03-23 00:00:00.000000000,1970-01-01 00:00:00.020200407,1970-01-01 00:00:00.020200323,NAA8,116484.46,64,,,,23,23,23,1,1,1,1,1,1,20,2385,
U001,200769623,WAL-MAR ,2019-07-24 17:48:48.020200320,2020.0,1930611140.0,2020-03-05 00:00:00.000000000,1970-01-01 00:00:00.020200320,1970-01-01 00:00:00.020200305,NAH4,49505.28,64,,,,5,5,5,1,1,1,1,1,1,32,2954,
U001,100054980,SARA LE foundation,2020-01-17 13:37:04.020200505,2020.0,1930683066.0,2020-03-21 00:00:00.000000000,1970-01-01 00:00:00.020200505,1970-01-01 00:00:00.020200321,NABG,45470.26,64,,,,21,21,21,1,1,1,1,1,1,24,2395,
U001,200418007,AM co,2019-09-08 23:57:52.020200514,2020.0,1930834055.0,2020-04-29 00:00:00.000000000,1970-01-01 00:00:00.020200514,1970-01-01 00:00:00.020200429,NAA8,6527.71,64,,,,29,29,29,1,1,1,1,1,1,20,93,
CA02,140104409,LOB associates,2019-10-20 16:55:28.020200518,2020.0,2960631588.0,2020-05-07 00:00:00.000000000,1970-01-01 00:00:00.020200518,1970-01-01 00:00:00.020200508,CA10,36771.077,64,,,,7,7,7,1,1,1,1,1,1,5,1636,
U001,200759878,SA corp,2019-08-18 04:05:20.020200509,2020.0,1930693375.0,2020-03-25 00:00:00.000000000,1970-01-01 00:00:00.020200509,1970-01-01 00:00:00.020200325,NAWP,116589.36,64,,,,25,25,25,1,1,1,1,1,1,61,2367,
U001,200759878,SA ,2019-08-19 03:03:28.020200426,2020.0,1930630171.0,2020-03-12 00:00:00.000000000,1970-01-01 00:00:00.020200426,1970-01-01 00:00:00.020200312,NAWP,116904.9,64,,,,12,12,12,1,1,1,1,1,1,61,2364,
U001,200769623,WAL-MAR corporation,2019-08-01 09:33:52.020200412,2020.0,1930705355.0,2020-03-28 00:00:00.000000000,1970-01-01 00:00:00.020200412,1970-01-01 00:00:00.020200328,NAH4,13452.64,64,,,,28,28,28,1,1,1,1,1,1,32,2958,
U001,200769623,WAL-MAR us,2019-08-06 20:01:04.020200406,2020.0,1930683636.0,2020-03-22 00:00:00.000000000,1970-01-01 00:00:00.020200406,1970-01-01 00:00:00.020200322,NAH4,20691.83,64,,,,22,22,22,1,1,1,1,1,1,32,2964,
U001,200732755,KROGER llc,2019-09-10 10:12:16.020200429,2020.0,1930779123.0,2020-04-14 00:00:00.000000000,1970-01-01 00:00:00.020200429,1970-01-01 00:00:00.020200414,NAA8,59312.63,64,,,,14,14,14,1,1,1,1,1,1,20,1562,
U001,200767520,DAWN systems,2019-10-03 05:34:56.020200319,2020.0,1930593238.0,2020-03-04 00:00:00.000000000,1970-01-01 00:00:00.020200319,1970-01-01 00:00:00.020200304,NAA8,29880.0,64,,,,4,4,4,1,1,1,1,1,1,20,2883,
U001,100031704,DELHAIZE corp,2019-10-17 00:32:00.020200324,2020.0,1930628705.0,2020-03-09 00:00:00.000000000,1970-01-01 00:00:00.020200324,1970-01-01 00:00:00.020200309,NAA8,120237.28,64,,,,9,9,9,1,1,1,1,1,1,20,726,
U001,200794332,COST foundation,2019-08-21 12:20:16.020200324,2020.0,1930615261.0,2020-03-09 00:00:00.000000000,1970-01-01 00:00:00.020200324,1970-01-01 00:00:00.020200309,NAAX,32481.88,64,,,,9,9,9,1,1,1,1,1,1,22,616,
U001,200769623,WAL-MAR foundation,2019-08-04 13:47:44.020200314,2020.0,1930576935.0,2020-02-28 00:00:00.000000000,1970-01-01 00:00:00.020200314,1970-01-01 00:00:00.020200228,NAH4,14627.23,64,,,,28,28,28,1,1,1,1,1,1,32,2959,
U001,200705742,DOT trust,2019-09-05 21:20:00.020200427,2020.0,1930701064.0,2020-03-26 00:00:00.000000000,1970-01-01 00:00:00.020200427,1970-01-01 00:00:00.020200326,NA32,578.45,64,,,,26,26,26,1,1,1,1,1,1,13,823,
U001,200769623,WAL-MAR co,2019-07-26 11:26:56.020200320,2020.0,1930604888.0,2020-03-05 00:00:00.000000000,1970-01-01 00:00:00.020200320,1970-01-01 00:00:00.020200305,NAH4,35440.14,64,,,,5,5,5,1,1,1,1,1,1,32,2956,
U001,200769623,WAL-MAR llc,2019-08-15 11:48:16.020200408,2020.0,1930684777.0,2020-03-24 00:00:00.000000000,1970-01-01 00:00:00.020200408,1970-01-01 00:00:00.020200324,NAH4,66925.05,64,,,,24,24,24,1,1,1,1,1,1,32,2961,
CA02,140106408,WAL-M ,2019-08-10 01:53:04.020200329,2020.0,2960621959.0,2020-03-19 00:00:00.000000000,1970-01-01 00:00:00.020200329,1970-01-01 00:00:00.020200319,CA10,64727.243,64,,,,19,19,19,1,1,1,1,1,1,5,2943,
U001,200762301,C&S WH co,2019-08-24 13:30:40.020200421,2020.0,1930749615.0,2020-04-06 00:00:00.000000000,1970-01-01 00:00:00.020200421,1970-01-01 00:00:00.020200406,NAC6,12150.95,64,,,,6,6,6,1,1,1,1,1,1,25,438,
